Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Daily),Environment:Site Outdoor Air Dewpoint Temperature [C](Daily),Environment:Site Outdoor Air Wetbulb Temperature [C](Daily),Environment:Site Diffuse Solar Radiation Rate per Area [W/m2](Daily),Environment:Site Direct Solar Radiation Rate per Area [W/m2](Daily),Environment:Site Solar Azimuth Angle [deg](Daily),Environment:Site Solar Altitude Angle [deg](Daily),MYDHW_1_WATERHEATER:Water Heater Heating Energy [J](Daily),Heating:EnergyTransfer [J](Hourly),Cooling:EnergyTransfer [J](Hourly),Electricity:Facility [J](Hourly) 
 10/14  20:00:00,,,,,,,,,0.0,0.0,7843349.518586495 
 10/14  21:00:00,,,,,,,,,0.0,0.0,9570657.11627632 
 10/14  22:00:00,,,,,,,,,0.0,0.0,9173745.094394144 
 10/14  23:00:00,,,,,,,,,0.0,0.0,7876090.646886971 
 10/14  24:00:00,13.612499999999997,11.554166666666667,12.422973424916007,36.065104166666664,90.52083333333333,175.9031173378955,-6.984862031766522,53830796.757290475,0.0,0.0,7767201.445614114 
 10/15  01:00:00,,,,,,,,,0.0,0.0,4566240.878071144 
 10/15  02:00:00,,,,,,,,,0.0,0.0,4566240.878071144 
 10/15  03:00:00,,,,,,,,,0.0,0.0,7220562.920698133 
 10/15  04:00:00,,,,,,,,,0.0,0.0,4566240.878071144 
 10/15  05:00:00,,,,,,,,,0.0,0.0,4566240.878071144 
 10/15  06:00:00,,,,,,,,,0.0,0.0,4566240.878071144 
 10/15  07:00:00,,,,,,,,,0.0,0.0,7921321.590005708 
 10/15  08:00:00,,,,,,,,,17403731.89536144,0.0,9174580.634448133 
 10/15  09:00:00,,,,,,,,,9427210.607389335,0.0,10068300.940585554 
 10/15  10:00:00,,,,,,,,,6733344.636054368,0.0,8202690.795671767 
 10/15  11:00:00,,,,,,,,,8037042.578279292,0.0,7375351.131954108 
 10/15  12:00:00,,,,,,,,,9065188.193766207,0.0,7159609.636603728 
 10/15  13:00:00,,,,,,,,,8201400.290161027,0.0,4782159.179327947 
 10/15  14:00:00,,,,,,,,,5101792.809667854,0.0,7375703.444049677 
 10/15  15:00:00,,,,,,,,,3582334.2828185502,0.0,4566240.878071144 
 10/15  16:00:00,,,,,,,,,3946520.581687304,0.0,7375727.219343855 
 10/15  17:00:00,,,,,,,,,6425935.556193239,0.0,4566240.878071144 
 10/15  18:00:00,,,,,,,,,10514377.630153935,0.0,9847872.376939744 
 10/15  19:00:00,,,,,,,,,12124641.631173931,0.0,9117934.034989081 
 10/15  20:00:00,,,,,,,,,0.0,0.0,7843448.094220355 
 10/15  21:00:00,,,,,,,,,41623.90951125992,0.0,7843874.648351781 
 10/15  22:00:00,,,,,,,,,654660.4998089025,0.0,7767356.300779058 
 10/15  23:00:00,,,,,,,,,1713973.6057999474,0.0,7768017.060479231 
 10/15  24:00:00,11.521354166666667,8.066666666666666,9.737315798104703,30.244791666666668,145.71614583333334,175.95975837720934,-7.314511141186531,51287191.34752577,1944826.5987411647,0.0,7767353.0826791 
 10/16  01:00:00,,,,,,,,,1502743.765487006,0.0,7220933.342700123 
 10/16  02:00:00,,,,,,,,,650986.1269604237,0.0,4566240.878071144 
 10/16  03:00:00,,,,,,,,,756971.5211981896,0.0,4566240.878071144 
 10/16  04:00:00,,,,,,,,,1018686.601891784,0.0,4566240.878071144 
 10/16  05:00:00,,,,,,,,,1028821.7455984345,0.0,7220360.896855723 
 10/16  06:00:00,,,,,,,,,1010231.3176438701,0.0,4566240.878071144 
 10/16  07:00:00,,,,,,,,,1064157.5148576605,0.0,7767258.337714908 
 10/16  08:00:00,,,,,,,,,18662237.524775364,210469.65516425692,7767414.365977917 
 10/16  09:00:00,,,,,,,,,12569870.072843552,0.0,10642300.096137471 
 10/16  10:00:00,,,,,,,,,9230028.162895257,0.0,9398939.930934425 
 10/16  11:00:00,,,,,,,,,6716656.997798853,0.0,6427291.362339554 
 10/16  12:00:00,,,,,,,,,5130559.321279805,0.0,5514123.080731933 
 10/16  13:00:00,,,,,,,,,3957088.8382839295,0.0,7375269.220984552 
 10/16  14:00:00,,,,,,,,,1826609.0645606695,0.0,4566240.878071144 
 10/16  15:00:00,,,,,,,,,1521889.2196342265,1115636.5102339124,7375119.741960744 
 10/16  16:00:00,,,,,,,,,1912573.4088949573,2517970.6951611056,4566240.878071144 
 10/16  17:00:00,,,,,,,,,2539571.5979506243,266071.9499279003,7375612.496556875 
 10/16  18:00:00,,,,,,,,,4505915.117397409,0.0,7843675.548475565 
 10/16  19:00:00,,,,,,,,,6205623.29812411,0.0,7843823.678390526 
 10/16  20:00:00,,,,,,,,,0.0,0.0,8937080.150593342 
 10/16  21:00:00,,,,,,,,,0.0,0.0,10027817.581863385 
 10/16  22:00:00,,,,,,,,,0.0,0.0,7767405.560520393 
 10/16  23:00:00,,,,,,,,,44369.21614725022,0.0,7767221.804473611 
 10/16  24:00:00,9.5640625,6.898437499999999,8.190338313551502,41.002604166666664,69.84895833333333,176.01415315027478,-7.642345600309302,53862514.04398058,363109.0908895717,0.0,7767926.43471463 
 10/17  01:00:00,,,,,,,,,284122.2475421416,0.0,4566240.878071144 
 10/17  02:00:00,,,,,,,,,0.0,0.0,4566240.878071144 
 10/17  03:00:00,,,,,,,,,12698.969377945696,0.0,7220834.575580702 
 10/17  04:00:00,,,,,,,,,80125.81357088745,0.0,4566240.878071144 
 10/17  05:00:00,,,,,,,,,246305.95759002055,0.0,4566240.878071144 
 10/17  06:00:00,,,,,,,,,466153.43818015425,0.0,6576232.20782382 
 10/17  07:00:00,,,,,,,,,729736.6418929809,0.0,8547731.782416627 
 10/17  08:00:00,,,,,,,,,18084941.352919705,168294.42946300667,7767348.8864023015 
 10/17  09:00:00,,,,,,,,,11416465.3447874,0.0,8202400.634451227 
 10/17  10:00:00,,,,,,,,,8235005.357781899,0.0,10854532.773029651 
 10/17  11:00:00,,,,,,,,,6034481.48929948,0.0,5322584.302551937 
 10/17  12:00:00,,,,,,,,,4738686.72769146,0.0,7375363.35014127 
 10/17  13:00:00,,,,,,,,,4049708.7498933706,0.0,4566240.878071144 
 10/17  14:00:00,,,,,,,,,6350285.773391118,0.0,7375544.203081733 
 10/17  15:00:00,,,,,,,,,7650436.201484067,0.0,4566240.878071144 
 10/17  16:00:00,,,,,,,,,9081959.640890155,0.0,7375705.349553755 
 10/17  17:00:00,,,,,,,,,10928312.803323895,0.0,7375729.147267043 
 10/17  18:00:00,,,,,,,,,12238399.225399673,0.0,7843463.999385803 
 10/17  19:00:00,,,,,,,,,12756069.250673732,0.0,7844310.601291044 
 10/17  20:00:00,,,,,,,,,0.0,0.0,7843426.807938714 
 10/17  21:00:00,,,,,,,,,0.0,0.0,7844280.671006752 
 10/17  22:00:00,,,,,,,,,0.0,0.0,7767310.114344801 
 10/17  23:00:00,,,,,,,,,89374.12552278451,0.0,8653886.861281814 
 10/17  24:00:00,11.002083333333333,6.858854166666666,8.823683764374323,41.9375,27.356770833333332,176.06623082474766,-7.968268779355419,52894753.850755416,340706.8242547562,0.0,9173598.260793176 
 10/18  01:00:00,,,,,,,,,429514.15277674905,0.0,5317439.310680628 
 10/18  02:00:00,,,,,,,,,5717.310470400178,0.0,4566240.878071144 
 10/18  03:00:00,,,,,,,,,7897.877402754557,0.0,4566240.878071144 
 10/18  04:00:00,,,,,,,,,91849.89303123011,0.0,7220927.854758635 
 10/18  05:00:00,,,,,,,,,443918.50089189236,0.0,4566240.878071144 
 10/18  06:00:00,,,,,,,,,925837.6387438672,0.0,4566240.878071144 
 10/18  07:00:00,,,,,,,,,1367827.676917684,0.0,7767967.815314581 
 10/18  08:00:00,,,,,,,,,18916528.54830689,214493.1764451953,7767228.895118762 
 10/18  09:00:00,,,,,,,,,12284528.713776905,0.0,11840033.271187328 
 10/18  10:00:00,,,,,,,,,8743043.301103605,0.0,8203044.788373089 
 10/18  11:00:00,,,,,,,,,6195009.336063446,0.0,7375413.480132275 
 10/18  12:00:00,,,,,,,,,4314402.523517586,0.0,4566240.878071144 
 10/18  13:00:00,,,,,,,,,3013915.1416012123,0.0,7375609.8829808105 
 10/18  14:00:00,,,,,,,,,1700762.6202790407,0.0,4566240.878071144 
 10/18  15:00:00,,,,,,,,,1145768.7550536862,0.0,7375712.661902506 
 10/18  16:00:00,,,,,,,,,1452592.3680240135,530141.5614827102,7375736.381583373 
 10/18  17:00:00,,,,,,,,,2052067.9839378563,0.0,4566240.878071144 
 10/18  18:00:00,,,,,,,,,4384416.449143592,0.0,7844120.799633947 
 10/18  19:00:00,,,,,,,,,5590585.269580544,0.0,8636392.42932965 
 10/18  20:00:00,,,,,,,,,0.0,0.0,10181076.472101944 
 10/18  21:00:00,,,,,,,,,0.0,0.0,7990593.207581603 
 10/18  22:00:00,,,,,,,,,0.0,0.0,7767553.218210299 
 10/18  23:00:00,,,,,,,,,0.0,0.0,7768089.16513283 
 10/18  24:00:00,11.588541666666666,8.501041666666666,9.911597541219383,53.044270833333336,53.4296875,176.11592200603647,-8.29218389941395,52153436.60745488,0.0,0.0,7767418.190359277 
 10/19  01:00:00,,,,,,,,,0.0,0.0,4566240.878071144 
 10/19  02:00:00,,,,,,,,,0.0,0.0,7220628.424130581 
 10/19  03:00:00,,,,,,,,,0.0,0.0,4566240.878071144 
 10/19  04:00:00,,,,,,,,,0.0,0.0,4566240.878071144 
 10/19  05:00:00,,,,,,,,,0.0,0.0,4566240.878071144 
 10/19  06:00:00,,,,,,,,,0.0,0.0,7220942.1311268965 
 10/19  07:00:00,,,,,,,,,0.0,0.0,7767386.638050148 
 10/19  08:00:00,,,,,,,,,10968130.27151856,12460.811882765305,7768030.156859605 
 10/19  09:00:00,,,,,,,,,8715222.853644477,0.0,8202987.929666038 
 10/19  10:00:00,,,,,,,,,7447990.342655257,0.0,11840102.496271325 
 10/19  11:00:00,,,,,,,,,6042444.762578717,0.0,4566240.878071144 
 10/19  12:00:00,,,,,,,,,5360951.965405771,0.0,7375200.516804155 
 10/19  13:00:00,,,,,,,,,4259571.236421104,0.0,4566240.878071144 
 10/19  14:00:00,,,,,,,,,2006805.5279644101,0.0,7375313.458961082 
 10/19  15:00:00,,,,,,,,,1137113.8425285935,0.0,7085891.858932688 
 10/19  16:00:00,,,,,,,,,1395809.1780345133,1237435.6248764494,4855683.899958238 
 10/19  17:00:00,,,,,,,,,1858613.6346099176,124615.61821902843,7375358.8996993005 
 10/19  18:00:00,,,,,,,,,3039624.2480423665,0.0,7844095.293213666 
 10/19  19:00:00,,,,,,,,,3757587.771337061,0.0,7843510.92589727 
 10/19  20:00:00,,,,,,,,,0.0,0.0,7843434.9706099145 
 10/19  21:00:00,,,,,,,,,0.0,0.0,7843453.102406359 
 10/19  22:00:00,,,,,,,,,0.0,0.0,9034695.50166182 
 10/19  23:00:00,,,,,,,,,0.0,0.0,9173606.65361622 
 10/19  24:00:00,15.852083333333331,14.625520833333333,15.087878053238292,18.416666666666668,26.75,176.16315883251707,-8.613994053651766,53796902.13217022,0.0,0.0,8296348.649826646 
 10/20  01:00:00,,,,,,,,,0.0,0.0,4566240.878071144 
 10/20  02:00:00,,,,,,,,,0.0,0.0,4566240.878071144 
 10/20  03:00:00,,,,,,,,,0.0,0.0,4566240.878071144 
 10/20  04:00:00,,,,,,,,,0.0,0.0,7220729.248395901 
 10/20  05:00:00,,,,,,,,,0.0,0.0,4566240.878071144 
 10/20  06:00:00,,,,,,,,,0.0,0.0,4566240.878071144 
 10/20  07:00:00,,,,,,,,,0.0,0.0,7767293.28437271 
 10/20  08:00:00,,,,,,,,,10744358.683814673,0.0,7766989.31331122 
 10/20  09:00:00,,,,,,,,,8717822.255196635,0.0,11840078.085842198 
 10/20  10:00:00,,,,,,,,,7692162.728131989,1847.992102064828,8202543.889910454 
 10/20  11:00:00,,,,,,,,,5368028.500166685,15251.51398426526,7375483.688404514 
 10/20  12:00:00,,,,,,,,,1801249.1958050462,56704.62652986807,4566240.878071144 
 10/20  13:00:00,,,,,,,,,1139183.496348631,69744.63291940543,7375318.518561568 
 10/20  14:00:00,,,,,,,,,883447.3366321692,68144.9507788035,5538846.408474092 
 10/20  15:00:00,,,,,,,,,1180306.0927354125,51423.15692755509,6402660.27235751 
 10/20  16:00:00,,,,,,,,,1196909.5555752022,72935.21100078354,7375245.904135181 
 10/20  17:00:00,,,,,,,,,1231643.0410043807,59981.76611722514,4566240.878071144 
 10/20  18:00:00,,,,,,,,,2792728.2848766576,39156.882018862365,7843701.965885403 
 10/20  19:00:00,,,,,,,,,5739647.055319253,24404.151376052774,9579887.797608554 
 10/20  20:00:00,,,,,,,,,0.0,0.0,9385162.913530152 
 10/20  21:00:00,,,,,,,,,0.0,0.0,7843514.569981351 
 10/20  22:00:00,,,,,,,,,0.0,0.0,7768013.263934065 
 10/20  23:00:00,,,,,,,,,0.0,0.0,7767361.371391801 
 10/20  24:00:00,15.50520833333333,12.688020833333333,13.791812723167148,32.375,28.010416666666668,176.20787507282589,-8.93360222965526,51474673.99886874,0.0,0.0,7767346.6520780455 
 10/21  01:00:00,,,,,,,,,0.0,0.0,4566240.878071144 
 10/21  02:00:00,,,,,,,,,0.0,0.0,7220899.270237262 
 10/21  03:00:00,,,,,,,,,0.0,0.0,4566240.878071144 
 10/21  04:00:00,,,,,,,,,0.0,0.0,4566240.878071144 
 10/21  05:00:00,,,,,,,,,0.0,0.0,5219408.17258612 
 10/21  06:00:00,,,,,,,,,0.0,0.0,6567338.109847347 
 10/21  07:00:00,,,,,,,,,44001.41805450119,0.0,7767954.992477971 
 10/21  08:00:00,,,,,,,,,18457298.320438758,27614.26373246994,7767609.437538974 
 10/21  09:00:00,,,,,,,,,11037206.471014855,15982.111375005114,8692257.85607638 
 10/21  10:00:00,,,,,,,,,7646461.724561937,34440.688871705825,11350315.898703156 
 10/21  11:00:00,,,,,,,,,7328935.873303927,29547.048618890396,4566240.878071144 
 10/21  12:00:00,,,,,,,,,10858275.995565439,534.7134451648343,7375812.94424939 
 10/21  13:00:00,,,,,,,,,10939371.740617542,0.0,4796517.523836796 
 10/21  14:00:00,,,,,,,,,4805017.601761105,21108.356428614876,7145340.461460147 
 10/21  15:00:00,,,,,,,,,2224741.862234313,1060563.209934738,7375452.299395248 
 10/21  16:00:00,,,,,,,,,4287481.392423005,0.0,4566240.878071144 
 10/21  17:00:00,,,,,,,,,5913749.405029529,0.0,7375322.909865333 
 10/21  18:00:00,,,,,,,,,11329674.631410213,0.0,7844365.243495505 
 10/21  19:00:00,,,,,,,,,13357636.054135308,0.0,7843532.233173343 
 10/21  20:00:00,,,,,,,,,0.0,0.0,7843293.690788886 
 10/21  21:00:00,,,,,,,,,394168.9807081552,0.0,8659632.418015786 
 10/21  22:00:00,,,,,,,,,785128.3984365708,0.0,9173612.280743362 
 10/21  23:00:00,,,,,,,,,1260634.4349415079,0.0,8765478.606564581 
 10/21  24:00:00,10.372916666666667,6.998437499999998,8.650202831455887,29.682291666666668,77.01041666666667,176.25000622504922,-9.250911332932136,53813721.36674191,2059861.4522304968,0.0,7767456.075120503 
 10/22  01:00:00,,,,,,,,,1264072.832417071,0.0,4566240.878071144 
 10/22  02:00:00,,,,,,,,,391390.90615703963,0.0,4566240.878071144 
 10/22  03:00:00,,,,,,,,,807450.6193480084,0.0,5080846.402374854 
 10/22  04:00:00,,,,,,,,,1315085.268436705,0.0,6705969.7134657055 
 10/22  05:00:00,,,,,,,,,1281242.4426602968,0.0,4566240.878071144 
 10/22  06:00:00,,,,,,,,,700633.0809018259,0.0,4566240.878071144 
 10/22  07:00:00,,,,,,,,,509401.113347485,0.0,7767247.038715497 
 10/22  08:00:00,,,,,,,,,18860835.914687235,189621.36530604702,8444765.055642972 
 10/22  09:00:00,,,,,,,,,13457756.62788947,0.0,11071146.949484497 
 10/22  10:00:00,,,,,,,,,10976370.620561123,0.0,8202335.789026255 
 10/22  11:00:00,,,,,,,,,8900211.511407165,0.0,7375745.63782076 
 10/22  12:00:00,,,,,,,,,7813624.879482879,0.0,4566240.878071144 
 10/22  13:00:00,,,,,,,,,10474577.779583525,0.0,7375769.368159042 
 10/22  14:00:00,,,,,,,,,9284538.606280342,0.0,7375793.084278239 
 10/22  15:00:00,,,,,,,,,6656620.877375794,0.0,4566240.878071144 
 10/22  16:00:00,,,,,,,,,5419472.643592889,0.0,7375816.7475934755 
 10/22  17:00:00,,,,,,,,,10000609.306830233,0.0,4566240.878071144 
 10/22  18:00:00,,,,,,,,,14036894.50401228,0.0,8502335.378959175 
 10/22  19:00:00,,,,,,,,,15564801.786193442,0.0,10181078.857765866 
 10/22  20:00:00,,,,,,,,,20706.775279695627,0.0,8125507.467719775 
 10/22  21:00:00,,,,,,,,,1157930.1440816713,0.0,7844212.75851718 
 10/22  22:00:00,,,,,,,,,2479316.152968839,0.0,7767377.077286718 
 10/22  23:00:00,,,,,,,,,2537125.4228467513,0.0,7767332.443546532 
 10/22  24:00:00,9.239583333333336,5.768229166666667,7.592829357484383,23.411458333333332,48.713541666666664,176.28948961760537,-9.565824211600635,51394671.44036604,2647521.8818221055,0.0,7768005.646148491 
 10/23  01:00:00,,,,,,,,,1997541.9946519595,0.0,5698339.424674587 
 10/23  02:00:00,,,,,,,,,1040634.8746960444,0.0,6088261.566471087 
 10/23  03:00:00,,,,,,,,,2732735.373974365,0.0,4566240.878071144 
 10/23  04:00:00,,,,,,,,,3911263.0309015927,0.0,4566240.878071144 
 10/23  05:00:00,,,,,,,,,4358421.380540406,0.0,7220899.905835644 
 10/23  06:00:00,,,,,,,,,4412701.182148991,0.0,4566240.878071144 
 10/23  07:00:00,,,,,,,,,4527827.428542518,0.0,7767535.102426728 
 10/23  08:00:00,,,,,,,,,24033767.294894382,137926.9655065447,7767516.911187004 
 10/23  09:00:00,,,,,,,,,18754879.83006085,0.0,9635168.511182271 
 10/23  10:00:00,,,,,,,,,16761710.372165501,0.0,10406008.659201367 
 10/23  11:00:00,,,,,,,,,14670757.447132345,0.0,4566240.878071144 
 10/23  12:00:00,,,,,,,,,12451393.516990405,0.0,7375706.84214209 
 10/23  13:00:00,,,,,,,,,11067033.428108467,0.0,7375730.641647898 
 10/23  14:00:00,,,,,,,,,8623594.22277561,0.0,4566240.878071144 
 10/23  15:00:00,,,,,,,,,5685346.217373808,0.0,7375754.412605372 
 10/23  16:00:00,,,,,,,,,4674927.471552862,0.0,4566240.878071144 
 10/23  17:00:00,,,,,,,,,7634854.5288564,0.0,7375778.135519914 
 10/23  18:00:00,,,,,,,,,11186241.894028915,0.0,7843550.299358116 
 10/23  19:00:00,,,,,,,,,12340986.335887145,0.0,7844227.534926744 
 10/23  20:00:00,,,,,,,,,0.0,0.0,7843285.314893017 
 10/23  21:00:00,,,,,,,,,0.0,0.0,9925908.973033093 
 10/23  22:00:00,,,,,,,,,326691.0177731762,0.0,8934723.158178477 
 10/23  23:00:00,,,,,,,,,1102876.7887279433,0.0,7767560.029718498 
 10/23  24:00:00,9.092708333333333,7.368750000000001,8.238503450547679,33.734375,84.94791666666667,176.32626451159726,-9.878243682293013,53838768.9589935,2219643.30991499,0.0,7767234.7811603565 
 10/24  01:00:00,,,,,,,,,2114556.5295146676,0.0,4566240.878071144 
 10/24  02:00:00,,,,,,,,,1562427.605212111,0.0,4566240.878071144 
 10/24  03:00:00,,,,,,,,,2002401.4082913164,0.0,7220570.513204016 
 10/24  04:00:00,,,,,,,,,2473972.23449643,0.0,4566240.878071144 
 10/24  05:00:00,,,,,,,,,2792391.697575206,0.0,4566240.878071144 
 10/24  06:00:00,,,,,,,,,3010664.7715508044,0.0,4566240.878071144 
 10/24  07:00:00,,,,,,,,,3121954.9900912084,0.0,8267113.663154563 
 10/24  08:00:00,,,,,,,,,21623201.534830503,218278.02393778384,9174513.161585372 
 10/24  09:00:00,,,,,,,,,15753163.61287078,0.0,9675778.821931763 
 10/24  10:00:00,,,,,,,,,12001708.210801668,0.0,8202990.877393357 
 10/24  11:00:00,,,,,,,,,9456619.493331179,0.0,7375760.44951754 
 10/24  12:00:00,,,,,,,,,7412741.163576813,0.0,7375784.168621564 
 10/24  13:00:00,,,,,,,,,5520456.510404557,0.0,4566240.878071144 
 10/24  14:00:00,,,,,,,,,2307684.1762508787,417870.56683984154,7375055.877435842 
 10/24  15:00:00,,,,,,,,,2227023.025456017,7668345.772400443,4566240.878071144 
 10/24  16:00:00,,,,,,,,,2592323.279748372,10868294.380197525,7375664.91069291 
 10/24  17:00:00,,,,,,,,,3250900.369687155,4150284.2224452132,5018336.802089294 
 10/24  18:00:00,,,,,,,,,7934614.421184817,0.0,10181377.912481911 
 10/24  19:00:00,,,,,,,,,11636786.988209873,0.0,8257718.633933475 
 10/24  20:00:00,,,,,,,,,798.2408932101007,0.0,7843487.02300089 
 10/24  21:00:00,,,,,,,,,576485.1215487034,0.0,7843482.593288884 
 10/24  22:00:00,,,,,,,,,1033160.4779031337,0.0,7767923.0264866 
 10/24  23:00:00,,,,,,,,,1329303.824221196,0.0,7767624.102318856 
 10/24  24:00:00,8.3734375,5.458854166666668,6.89999462364079,24.515625,220.640625,176.36027220439232,-10.18807255729935,51177875.6803037,2695778.5246292534,0.0,7767218.701521177 
 10/25  01:00:00,,,,,,,,,2721274.142865536,0.0,7220943.743065108 
 10/25  02:00:00,,,,,,,,,1842629.392140076,0.0,4566240.878071144 
 10/25  03:00:00,,,,,,,,,1923329.2556603183,0.0,4566240.878071144 
 10/25  04:00:00,,,,,,,,,1815240.446784289,0.0,6446345.25781733 
 10/25  05:00:00,,,,,,,,,2934162.5513780923,0.0,5340326.670716233 
 10/25  06:00:00,,,,,,,,,3258179.500173505,0.0,4566240.878071144 
 10/25  07:00:00,,,,,,,,,2346004.2179467767,0.0,7767780.3158318475 
 10/25  08:00:00,,,,,,,,,22151155.315409772,214012.8889288315,7767479.791784765 
 10/25  09:00:00,,,,,,,,,16598576.438386235,0.0,11288041.197074335 
 10/25  10:00:00,,,,,,,,,12244261.385708906,0.0,8754137.248737186 
 10/25  11:00:00,,,,,,,,,10166401.34396551,0.0,7375789.3170326445 
 10/25  12:00:00,,,,,,,,,10984028.804412553,0.0,4566240.878071144 
 10/25  13:00:00,,,,,,,,,10625462.710843544,0.0,7375812.991891466 
 10/25  14:00:00,,,,,,,,,9207672.128290284,0.0,4566240.878071144 
 10/25  15:00:00,,,,,,,,,8733516.662369125,0.0,7375616.583069243 
 10/25  16:00:00,,,,,,,,,9784038.342388272,0.0,5077773.799041425 
 10/25  17:00:00,,,,,,,,,10640756.005416673,0.0,6863886.029639542 
 10/25  18:00:00,,,,,,,,,11551838.046150204,0.0,7844200.218309563 
 10/25  19:00:00,,,,,,,,,12068254.008697271,0.0,7843469.739985604 
 10/25  20:00:00,,,,,,,,,0.0,0.0,9802219.520667113 
 10/25  21:00:00,,,,,,,,,0.0,0.0,9162612.509548623 
 10/25  22:00:00,,,,,,,,,0.0,0.0,7767214.6164293755 
 10/25  23:00:00,,,,,,,,,0.0,0.0,7767643.838863779 
 10/25  24:00:00,9.76822916666667,9.015104166666667,9.357535652253897,25.8125,23.567708333333332,176.39145613417074,-10.4952136729766,53865655.08541504,0.0,0.0,7768011.166529945 
 10/26  01:00:00,,,,,,,,,0.0,0.0,4566240.878071144 
 10/26  02:00:00,,,,,,,,,0.0,0.0,4972921.798856154 
 10/26  03:00:00,,,,,,,,,68915.48806531684,0.0,6813957.335853236 
 10/26  04:00:00,,,,,,,,,211464.22947375898,0.0,4566240.878071144 
 10/26  05:00:00,,,,,,,,,304425.16420644114,0.0,4566240.878071144 
 10/26  06:00:00,,,,,,,,,893482.5472111647,0.0,7220622.033798798 
 10/26  07:00:00,,,,,,,,,1759267.9162579684,0.0,7767280.619744818 
 10/26  08:00:00,,,,,,,,,20867628.874202795,208469.2482070975,7767450.097276725 
 10/26  09:00:00,,,,,,,,,15607268.710809154,0.0,8202443.667787929 
 10/26  10:00:00,,,,,,,,,12318730.307274027,0.0,11839792.070003211 
 10/26  11:00:00,,,,,,,,,9996792.794670349,0.0,4566240.878071144 
 10/26  12:00:00,,,,,,,,,8861474.355215967,0.0,7375749.717782628 
 10/26  13:00:00,,,,,,,,,7450199.53810532,0.0,4566240.878071144 
 10/26  14:00:00,,,,,,,,,5568502.927213046,0.0,7375773.460483906 
 10/26  15:00:00,,,,,,,,,5657380.143177023,0.0,4566240.878071144 
 10/26  16:00:00,,,,,,,,,4228115.009073367,0.0,7375797.153914046 
 10/26  17:00:00,,,,,,,,,6066602.660004021,0.0,7375776.942181833 
 10/26  18:00:00,,,,,,,,,9467778.359844051,0.0,7843476.006008925 
 10/26  19:00:00,,,,,,,,,10426364.33291919,0.0,7844251.7420991445 
 10/26  20:00:00,,,,,,,,,0.0,0.0,7843354.707730992 
 10/26  21:00:00,,,,,,,,,0.0,0.0,7843866.4415554665 
 10/26  22:00:00,,,,,,,,,0.0,0.0,7767573.23904973 
 10/26  23:00:00,,,,,,,,,0.0,0.0,9158615.25505498 
 10/26  24:00:00,12.08854166666667,10.893229166666664,11.399465218226977,31.53125,71.109375,176.41976198516303,-10.799569919447109,53432999.895492464,0.0,0.0,9173633.399978593 
 10/27  01:00:00,,,,,,,,,0.0,0.0,4900209.805243369 
 10/27  02:00:00,,,,,,,,,0.0,0.0,4566240.878071144 
 10/27  03:00:00,,,,,,,,,0.0,0.0,4566240.878071144 
 10/27  04:00:00,,,,,,,,,0.0,0.0,7220942.971238725 
 10/27  05:00:00,,,,,,,,,0.0,0.0,4566240.878071144 
 10/27  06:00:00,,,,,,,,,0.0,0.0,4566240.878071144 
 10/27  07:00:00,,,,,,,,,0.0,0.0,7767885.247369116 
 10/27  08:00:00,,,,,,,,,12924181.579645045,56542.754485819765,7767198.174923552 
 10/27  09:00:00,,,,,,,,,8655160.521061892,0.0,11840104.007176146 
 10/27  10:00:00,,,,,,,,,8050486.876066625,0.0,8202990.881694353 
 10/27  11:00:00,,,,,,,,,7195475.22204896,0.0,7375538.494734329 
 10/27  12:00:00,,,,,,,,,6109166.863217705,0.0,4566240.878071144 
 10/27  13:00:00,,,,,,,,,5369163.398452075,0.0,7375704.669618413 
 10/27  14:00:00,,,,,,,,,3939228.311465859,0.0,4566240.878071144 
 10/27  15:00:00,,,,,,,,,2391126.9579392597,0.0,7375728.480516842 
 10/27  16:00:00,,,,,,,,,2801569.338193123,0.0,7375752.218163902 
 10/27  17:00:00,,,,,,,,,4094713.6814152896,0.0,4566240.878071144 
 10/27  18:00:00,,,,,,,,,8625561.316553041,0.0,7843988.021710565 
 10/27  19:00:00,,,,,,,,,10408569.567274569,0.0,8716727.595750755 
 10/27  20:00:00,,,,,,,,,0.0,0.0,10181031.490733406 
 10/27  21:00:00,,,,,,,,,0.0,0.0,7910118.596401419 
 10/27  22:00:00,,,,,,,,,0.0,0.0,7767613.818171054 
 10/27  23:00:00,,,,,,,,,0.0,0.0,7768053.302628176 
 10/27  24:00:00,13.171874999999998,11.423958333333333,12.150470915937541,33.630208333333336,97.50520833333333,176.44513779328256,-11.101044271609064,51777642.490845956,0.0,0.0,7767221.029853048 
 10/28  01:00:00,,,,,,,,,30821.81452943118,0.0,4566240.878071144 
 10/28  02:00:00,,,,,,,,,53125.152805576174,0.0,7220889.214760242 
 10/28  03:00:00,,,,,,,,,193071.33849107136,0.0,4566240.878071144 
 10/28  04:00:00,,,,,,,,,325150.4025060327,0.0,4566240.878071144 
 10/28  05:00:00,,,,,,,,,500152.4297432024,0.0,4566240.878071144 
 10/28  06:00:00,,,,,,,,,804410.3434104437,0.0,7220657.580187586 
 10/28  07:00:00,,,,,,,,,1206757.0574805278,0.0,7767431.09259198 
 10/28  08:00:00,,,,,,,,,19540667.35236125,172421.85370917144,7768047.825806563 
 10/28  09:00:00,,,,,,,,,13219224.118335132,0.0,8203041.888909344 
