Date/Time,Heating:EnergyTransfer [J](Hourly),Cooling:EnergyTransfer [J](Hourly),Electricity:Facility [J](Hourly) 
 11/27  04:00:00,1483009.6292404658,0.0,1712339.9184327582 
 11/27  05:00:00,1378496.3615537747,0.0,1712339.9184327582 
 11/27  06:00:00,1491535.6434347276,0.0,1712339.9184327582 
 11/27  07:00:00,2338518.082508396,0.0,4614972.23708373 
 11/27  08:00:00,14088306.936018685,0.0,4614432.050992136 
 11/27  09:00:00,11310468.164092068,0.0,4781266.592934802 
 11/27  10:00:00,8462419.735225912,0.0,4780776.21565119 
 11/27  11:00:00,5818013.24515872,0.0,1712339.9184327582 
 11/27  12:00:00,3654168.8997386056,0.0,4441700.069119051 
 11/27  13:00:00,2258571.4553216686,0.0,1712339.9184327582 
 11/27  14:00:00,1458694.1564150816,0.0,1712339.9184327582 
 11/27  15:00:00,1751359.1795492629,0.0,4442269.179901304 
 11/27  16:00:00,3623653.8948657257,0.0,1712339.9184327582 
 11/27  17:00:00,5948719.768244248,0.0,4442195.537789704 
 11/27  18:00:00,7021113.126052409,0.0,4068786.131401849 
 11/27  19:00:00,7423615.970705295,0.0,2288998.0370123307 
 11/27  20:00:00,0.0,0.0,4645034.962501881 
 11/27  21:00:00,257961.70701534994,0.0,4645385.12489227 
 11/27  22:00:00,678984.5978030859,0.0,4614965.699698871 
 11/27  23:00:00,441303.33445326745,0.0,1712339.9184327582 
 11/27  24:00:00,550147.297077335,0.0,4614326.493856609 
 11/28  01:00:00,609577.8274515441,0.0,1712339.9184327582 
 11/28  02:00:00,698294.8489310972,0.0,4366989.095564965 
 11/28  03:00:00,751089.7433657179,0.0,1712339.9184327582 
 11/28  04:00:00,822833.4213261483,0.0,1712339.9184327582 
 11/28  05:00:00,909814.3037452484,0.0,1712339.9184327582 
 11/28  06:00:00,944128.0366429657,0.0,4366742.02038255 
 11/28  07:00:00,1547950.0714869807,0.0,1892752.844874001 
 11/28  08:00:00,11978159.404051274,0.0,4433551.152159509 
 11/28  09:00:00,9442544.974023493,0.0,4781516.084571556 
 11/28  10:00:00,8074990.639104741,0.0,4781369.3768948 
 11/28  11:00:00,6374885.759843255,0.0,3054204.6053538024 
 11/28  12:00:00,4950634.73310779,0.0,3099775.4504743526 
 11/28  13:00:00,4254177.723099826,0.0,1712339.9184327582 
 11/28  14:00:00,4063103.3301600004,0.0,4442187.34214213 
 11/28  15:00:00,4381520.251313658,0.0,1712339.9184327582 
 11/28  16:00:00,5284163.507991036,0.0,4442217.330492243 
 11/28  17:00:00,6177686.074820319,0.0,1712339.9184327582 
 11/28  18:00:00,6535072.382245648,0.0,4645484.774604711 
 11/28  19:00:00,6716956.278646517,0.0,4645991.260029832 
 11/28  20:00:00,0.0,0.0,1712339.9184327582 
 11/28  21:00:00,0.0,0.0,4645900.368894007 
 11/28  22:00:00,56943.44295814068,0.0,4614466.552562269 
 11/28  23:00:00,52801.46827762637,0.0,4614943.41533591 
 11/28  24:00:00,292676.22798021,0.0,1712339.9184327582 
 11/29  01:00:00,473097.94218415645,0.0,4366986.181483357 
 11/29  02:00:00,620275.699422179,0.0,1712339.9184327582 
 11/29  03:00:00,753089.2872979577,0.0,1712339.9184327582 
 11/29  04:00:00,904442.1812660019,0.0,2031406.6397330242 
 11/29  05:00:00,1067416.9177557486,0.0,4047727.3029738776 
 11/29  06:00:00,1221004.968897041,0.0,1712339.9184327582 
 11/29  07:00:00,2005763.2417731157,0.0,4614944.728709564 
 11/29  08:00:00,12467104.199295096,0.0,2836863.6536565344 
 11/29  09:00:00,10082266.90142315,0.0,3876598.4889934687 
 11/29  10:00:00,8945656.11237875,0.0,4497493.397907919 
 11/29  11:00:00,8138582.89259403,0.0,4442154.211061693 
 11/29  12:00:00,7437853.108064148,0.0,1712339.9184327582 
 11/29  13:00:00,6792724.21288413,0.0,4441638.8020914635 
 11/29  14:00:00,6265636.954489738,0.0,1712339.9184327582 
 11/29  15:00:00,6212938.881759654,0.0,4442100.006872425 
 11/29  16:00:00,6735831.380415758,0.0,1712339.9184327582 
 11/29  17:00:00,7127146.155772116,0.0,1712339.9184327582 
 11/29  18:00:00,7835690.826153726,0.0,4645936.522754669 
 11/29  19:00:00,9682141.633601854,0.0,4645845.736276153 
 11/29  20:00:00,0.0,0.0,4645230.989564042 
 11/29  21:00:00,30893.63639422026,0.0,3180590.985021006 
 11/29  22:00:00,283073.7035614698,0.0,3161354.0286894282 
 11/29  23:00:00,51253.51487449858,0.0,4614981.850302165 
 11/29  24:00:00,229412.86581584704,0.0,4614313.017529397 
 11/30  01:00:00,408745.515663234,0.0,1712339.9184327582 
 11/30  02:00:00,501685.18913490925,0.0,1712339.9184327582 
 11/30  03:00:00,573515.7523606643,0.0,1712339.9184327582 
 11/30  04:00:00,659598.0196072607,0.0,4367037.833143248 
 11/30  05:00:00,770251.6162256429,0.0,1712339.9184327582 
 11/30  06:00:00,868809.74679812,0.0,1712339.9184327582 
 11/30  07:00:00,1580966.3563769101,0.0,4614674.726313396 
 11/30  08:00:00,12086476.876892906,0.0,4614654.572953886 
 11/30  09:00:00,9696196.540307416,0.0,4780955.702833403 
 11/30  10:00:00,7704740.1129725985,0.0,4781531.150394527 
 11/30  11:00:00,6167689.384270948,0.0,1712339.9184327582 
 11/30  12:00:00,5273679.148311872,0.0,1712339.9184327582 
 11/30  13:00:00,5030912.502702185,0.0,4442271.313625732 
 11/30  14:00:00,5203197.803085091,0.0,1712339.9184327582 
 11/30  15:00:00,5985019.35759788,0.0,4442197.669640342 
 11/30  16:00:00,6774674.327506659,0.0,1712339.9184327582 
 11/30  17:00:00,7338534.5901587205,0.0,4441643.646586579 
 11/30  18:00:00,7526651.368574351,0.0,1712339.9184327582 
 11/30  19:00:00,7237842.823805353,0.0,4645944.813103283 
 11/30  20:00:00,0.0,0.0,4645054.91458344 
 11/30  21:00:00,0.0,0.0,4645407.292389867 
 11/30  22:00:00,0.0,0.0,2114329.768601476 
 11/30  23:00:00,0.0,0.0,4212726.076565722 
 11/30  24:00:00,39036.900344370944,0.0,4614617.1986428 
 12/01  01:00:00,318324.8589266124,0.0,1712339.9184327582 
 12/01  02:00:00,525733.817685606,0.0,1712339.9184327582 
 12/01  03:00:00,635820.6471341269,0.0,4366828.315770295 
 12/01  04:00:00,1472991.0879669758,0.0,1712339.9184327582 
 12/01  05:00:00,1870704.8633127557,0.0,1712339.9184327582 
 12/01  06:00:00,1931955.3563855798,0.0,4366950.278085481 
 12/01  07:00:00,1529425.2674386543,0.0,1712339.9184327582 
 12/01  08:00:00,11757559.431959864,0.0,4614260.665297412 
 12/01  09:00:00,9546022.805225251,0.0,4780729.7973527815 
 12/01  10:00:00,8567703.926733531,0.0,4780892.279415373 
 12/01  11:00:00,7738527.647737068,0.0,1712339.9184327582 
 12/01  12:00:00,6542537.775991763,0.0,4442178.701947619 
 12/01  13:00:00,6662328.052054549,0.0,1712339.9184327582 
 12/01  14:00:00,6266956.521815287,0.0,4442217.946632421 
 12/01  15:00:00,6444436.705067615,0.0,1712339.9184327582 
 12/01  16:00:00,7239531.538286377,0.0,3593390.2688069744 
 12/01  17:00:00,7076998.88801129,0.0,2560658.044277274 
 12/01  18:00:00,7718894.459470831,0.0,4645324.21716053 
 12/01  19:00:00,8602984.071902633,0.0,3038961.6450929586 
 12/01  20:00:00,41462.18977533858,0.0,3318375.078512539 
 12/01  21:00:00,989963.290904494,0.0,4645586.326517655 
 12/01  22:00:00,1521318.740388703,0.0,4614966.12939796 
 12/01  23:00:00,1413819.5237848351,0.0,3027006.0759927277 
 12/01  24:00:00,1757376.802287276,0.0,3299659.8034553183 
 12/02  01:00:00,1682651.1543708974,0.0,4031248.3523844285 
 12/02  02:00:00,1333623.6538657947,0.0,2047832.175260253 
 12/02  03:00:00,1539355.7899222858,0.0,1712339.9184327582 
 12/02  04:00:00,1736926.2027275937,0.0,1712339.9184327582 
 12/02  05:00:00,1977747.7029532809,0.0,4367041.967661846 
 12/02  06:00:00,2071670.1870436065,0.0,1712339.9184327582 
 12/02  07:00:00,2910076.19803355,0.0,4614875.849143177 
 12/02  08:00:00,13260516.267042289,0.0,1712339.9184327582 
 12/02  09:00:00,10975539.13572487,0.0,4781175.213911993 
 12/02  10:00:00,9069527.213676061,0.0,4780750.032489166 
 12/02  11:00:00,7940680.531370076,0.0,4441900.844844345 
 12/02  12:00:00,7213339.497493671,0.0,1712339.9184327582 
 12/02  13:00:00,7352899.272190108,0.0,4442241.409047244 
 12/02  14:00:00,7630350.504601582,0.0,1712339.9184327582 
 12/02  15:00:00,7937626.878161607,0.0,1712339.9184327582 
 12/02  16:00:00,8386001.192858687,0.0,4441875.509042284 
 12/02  17:00:00,9104077.420168769,0.0,1712339.9184327582 
 12/02  18:00:00,9105530.066533586,0.0,4645664.2336527025 
 12/02  19:00:00,9315996.77819594,0.0,4645957.4124914985 
 12/02  20:00:00,301333.8828324317,0.0,4645419.235404305 
 12/02  21:00:00,1341375.044934475,0.0,1712339.9184327582 
 12/02  22:00:00,1787148.8872874286,0.0,4614473.524774715 
 12/02  23:00:00,1213166.1027382282,0.0,4614929.526586938 
 12/02  24:00:00,1536285.5890553612,0.0,3959602.8760703523 
 12/03  01:00:00,1898730.6397057325,0.0,2310301.9893200486 
 12/03  02:00:00,2066380.788178525,0.0,1712339.9184327582 
 12/03  03:00:00,2310710.2837236915,0.0,1712339.9184327582 
 12/03  04:00:00,2499728.048096393,0.0,4367032.44688267 
 12/03  05:00:00,2607861.1373631246,0.0,1712339.9184327582 
 12/03  06:00:00,2804686.3426025985,0.0,1712339.9184327582 
 12/03  07:00:00,5212302.457066049,0.0,4614322.521822094 
 12/03  08:00:00,16160110.13109494,0.0,4615011.922292888 
 12/03  09:00:00,15178138.646603007,0.0,4551152.726440765 
 12/03  10:00:00,14163748.192651087,0.0,3877707.5390441325 
 12/03  11:00:00,13314941.775600106,0.0,2718366.5440900456 
 12/03  12:00:00,12141418.032598043,0.0,1712339.9184327582 
 12/03  13:00:00,11512630.063461792,0.0,4441913.070172536 
 12/03  14:00:00,11296582.831156936,0.0,1712339.9184327582 
 12/03  15:00:00,11320141.800010849,0.0,4442240.159011708 
 12/03  16:00:00,11606277.39139089,0.0,1712339.9184327582 
 12/03  17:00:00,11881663.908405785,0.0,3964548.4083605586 
 12/03  18:00:00,12014705.939236429,0.0,2225991.574383777 
 12/03  19:00:00,12043430.199083293,0.0,4645243.795314968 
 12/03  20:00:00,1339974.5072967368,0.0,4645429.250849169 
 12/03  21:00:00,3021815.952358746,0.0,4645825.309193959 
 12/03  22:00:00,3383162.5737977843,0.0,1712339.9184327582 
 12/03  23:00:00,2917624.5444980673,0.0,4614539.243725282 
 12/03  24:00:00,3086293.815862249,0.0,4614817.378398345 
 12/04  01:00:00,2628222.203720952,0.0,1712339.9184327582 
 12/04  02:00:00,2140055.4093468357,0.0,1712339.9184327582 
 12/04  03:00:00,2220390.630725642,0.0,4366891.66405164 
 12/04  04:00:00,2246164.373795759,0.0,1712339.9184327582 
 12/04  05:00:00,2310460.6246674974,0.0,1712339.9184327582 
 12/04  06:00:00,2451561.50105365,0.0,1712339.9184327582 
 12/04  07:00:00,3369333.840829953,0.0,4614972.264749838 
 12/04  08:00:00,14615006.82817991,0.0,4614432.048309626 
 12/04  09:00:00,12463440.11691869,0.0,4781266.774382487 
 12/04  10:00:00,11392742.345227994,0.0,4780776.271500926 
 12/04  11:00:00,10501203.54762224,0.0,1712339.9184327582 
 12/04  12:00:00,9783583.665076204,0.0,4441699.926699198 
 12/04  13:00:00,9407678.511822697,0.0,1712339.9184327582 
 12/04  14:00:00,9397579.394408317,0.0,1712339.9184327582 
 12/04  15:00:00,9557651.027838124,0.0,4442269.218232011 
 12/04  16:00:00,9787885.576509213,0.0,1712339.9184327582 
 12/04  17:00:00,9925514.136328133,0.0,4442195.57614781 
 12/04  18:00:00,9923060.858276863,0.0,4069054.1101226015 
 12/04  19:00:00,9962980.435445322,0.0,2288730.1864899346 
 12/04  20:00:00,545679.9886326098,0.0,4644993.872475459 
 12/04  21:00:00,2013875.3735769123,0.0,4645384.915136393 
 12/04  22:00:00,2460095.119823164,0.0,4614965.772423361 
 12/04  23:00:00,1803067.1945435375,0.0,1712339.9184327582 
 12/04  24:00:00,1934457.9330668547,0.0,4614326.413394162 
 12/05  01:00:00,2103836.89962501,0.0,1712339.9184327582 
 12/05  02:00:00,2174006.458237022,0.0,4366989.15228649 
 12/05  03:00:00,2198772.2883553053,0.0,1712339.9184327582 
 12/05  04:00:00,2304027.2292373125,0.0,1712339.9184327582 
 12/05  05:00:00,2493819.7453101813,0.0,1712339.9184327582 
 12/05  06:00:00,2477689.973558181,0.0,4366741.093628453 
 12/05  07:00:00,3311384.071289583,0.0,1893266.2164804717 
 12/05  08:00:00,14215800.985543821,0.0,4433037.704753556 
 12/05  09:00:00,11763766.423735486,0.0,4781516.129045346 
 12/05  10:00:00,9744950.898545528,0.0,4781369.441574058 
 12/05  11:00:00,7926786.421728996,0.0,3055124.8456689892 
 12/05  12:00:00,6717150.747952845,0.0,3098855.1744611086 
 12/05  13:00:00,6665669.606411938,0.0,1712339.9184327582 
 12/05  14:00:00,7230379.762669943,0.0,4442186.553260059 
 12/05  15:00:00,7862425.647629693,0.0,1712339.9184327582 
 12/05  16:00:00,8367444.569095996,0.0,4442217.3731399 
 12/05  17:00:00,8672240.317527678,0.0,1712339.9184327582 
 12/05  18:00:00,8865771.20388921,0.0,4645484.517276721 
 12/05  19:00:00,9020469.694233485,0.0,4645991.3220948065 
 12/05  20:00:00,183596.1848484176,0.0,1712339.9184327582 
 12/05  21:00:00,1336135.0373823831,0.0,4645373.757564164 
 12/05  22:00:00,1842206.9747945862,0.0,4614466.974276677 
 12/05  23:00:00,1348265.3661857334,0.0,4614942.55333766 
 12/05  24:00:00,1522098.4134154962,0.0,1712339.9184327582 
 12/06  01:00:00,1475278.751376717,0.0,4366986.296349195 
 12/06  02:00:00,1326575.54437344,0.0,1712339.9184327582 
 12/06  03:00:00,1137815.1355182063,0.0,1712339.9184327582 
 12/06  04:00:00,1582679.6750118644,0.0,2034210.7944034208 
 12/06  05:00:00,1746683.719085982,0.0,4044921.2569386465 
 12/06  06:00:00,2012994.5502318314,0.0,1712339.9184327582 
 12/06  07:00:00,3185073.650067842,0.0,4614944.841459515 
 12/06  08:00:00,15413933.520070616,0.0,2837831.7669790396 
 12/06  09:00:00,13984725.41539354,0.0,3876598.516362286 
 12/06  10:00:00,13170713.56831133,0.0,4496468.942165981 
 12/06  11:00:00,12369326.82460868,0.0,4442156.287142993 
 12/06  12:00:00,11111091.265307605,0.0,1712339.9184327582 
 12/06  13:00:00,9463005.92970702,0.0,4441638.867885997 
 12/06  14:00:00,8523484.575119382,0.0,1712339.9184327582 
 12/06  15:00:00,8537004.626892235,0.0,4442098.04674004 
 12/06  16:00:00,10239891.780614609,0.0,1712339.9184327582 
 12/06  17:00:00,12208021.701292653,0.0,1712339.9184327582 
 12/06  18:00:00,13065942.041898878,0.0,4645936.701870783 
 12/06  19:00:00,13856043.55000896,0.0,4645845.904162117 
 12/06  20:00:00,3335945.6696387245,0.0,4645377.661267746 
 12/06  21:00:00,5678951.011713419,0.0,3182026.4333774587 
 12/06  22:00:00,6282919.227823358,0.0,3159933.6498310547 
 12/06  23:00:00,5524126.854477396,0.0,4614982.007266892 
 12/06  24:00:00,5997379.476887917,0.0,4614312.938385589 
 12/07  01:00:00,5691057.939407163,0.0,1712339.9184327582 
 12/07  02:00:00,5049414.923846946,0.0,1712339.9184327582 
 12/07  03:00:00,5350708.638098573,0.0,1712339.9184327582 
 12/07  04:00:00,5380262.746028332,0.0,4367037.978792476 
 12/07  05:00:00,5671320.515179638,0.0,1712339.9184327582 
 12/07  06:00:00,5935052.437204917,0.0,1712339.9184327582 
 12/07  07:00:00,7614648.28290022,0.0,4614673.771209715 
 12/07  08:00:00,18503817.93181254,0.0,4614655.657908314 
 12/07  09:00:00,17154773.435767606,0.0,4780955.059483498 
 12/07  10:00:00,12625555.516797729,0.0,4781531.363711659 
 12/07  11:00:00,9102355.077068737,0.0,1712339.9184327582 
 12/07  12:00:00,6648480.8417904675,0.0,1712339.9184327582 
 12/07  13:00:00,5222119.72656578,0.0,4442271.493193188 
 12/07  14:00:00,4442227.109081935,0.0,1712339.9184327582 
 12/07  15:00:00,4920118.298292097,0.0,4442197.849341158 
 12/07  16:00:00,7348283.757852737,0.0,1712339.9184327582 
 12/07  17:00:00,10403533.623467144,0.0,4441643.887768666 
 12/07  18:00:00,11822676.606539626,0.0,1712339.9184327582 
 12/07  19:00:00,12561515.918932814,0.0,4645945.0055674575 
 12/07  20:00:00,2595153.8641915387,0.0,4645076.185847955 
 12/07  21:00:00,4838587.045217073,0.0,4645408.020149434 
 12/07  22:00:00,5931391.721174694,0.0,2115970.9423512323 
 12/07  23:00:00,4850415.722186526,0.0,4211083.715740809 
 12/07  24:00:00,5049100.677191626,0.0,4614618.209360028 
 12/08  01:00:00,5484581.069603771,0.0,1712339.9184327582 
 12/08  02:00:00,5798642.553797243,0.0,1712339.9184327582 
 12/08  03:00:00,5938096.813069988,0.0,4366831.69812418 
 12/08  04:00:00,6217567.486569675,0.0,1712339.9184327582 
 12/08  05:00:00,6284068.80561555,0.0,1712339.9184327582 
 12/08  06:00:00,6676124.586858079,0.0,4366946.43572125 
 12/08  07:00:00,8849917.213652369,0.0,1712339.9184327582 
 12/08  08:00:00,19412783.199074775,0.0,4614260.090581173 
 12/08  09:00:00,17596926.509087324,0.0,4780729.847495593 
 12/08  10:00:00,13282553.396445213,0.0,4780892.067045745 
 12/08  11:00:00,9836734.761939185,0.0,1712339.9184327582 
 12/08  12:00:00,6971576.672137829,0.0,4442177.709820766 
 12/08  13:00:00,5341973.987507569,0.0,1712339.9184327582 
 12/08  14:00:00,4651458.944323274,0.0,4442218.007945726 
 12/08  15:00:00,5082309.781139054,0.0,1712339.9184327582 
 12/08  16:00:00,7238725.911949068,0.0,3594567.290769915 
 12/08  17:00:00,9856241.870961303,0.0,2559481.3686861666 
 12/08  18:00:00,11177376.080660488,0.0,4645324.413744038 
 12/08  19:00:00,11749889.26504888,0.0,3039572.5821366403 
 12/08  20:00:00,1948195.3701986782,0.0,3317741.6467765123 
 12/08  21:00:00,4613908.0492089,0.0,4645534.089466246 
 12/08  22:00:00,5825362.706640493,0.0,4614966.261311795 
 12/08  23:00:00,4576979.7915375,0.0,3028282.5403304193 
 12/08  24:00:00,4919413.206248201,0.0,3298383.1704557687 
 12/09  01:00:00,5254116.5441094,0.0,4034952.184281838 
 12/09  02:00:00,5553420.354484742,0.0,2044130.6569762498 
 12/09  03:00:00,5641305.452829238,0.0,1712339.9184327582 
 12/09  04:00:00,5712737.113325246,0.0,1712339.9184327582 
 12/09  05:00:00,5953526.156185765,0.0,4367042.096599766 
 12/09  06:00:00,6155145.834804753,0.0,1712339.9184327582 
 12/09  07:00:00,8110178.550885826,0.0,4614874.767549036 
 12/09  08:00:00,18762977.675087787,0.0,1712339.9184327582 
 12/09  09:00:00,17650620.998832393,0.0,4781176.033290436 
 12/09  10:00:00,13046954.14251185,0.0,4780750.223181827 
 12/09  11:00:00,8969367.51509454,0.0,4441899.288887051 
 12/09  12:00:00,6283674.524200082,0.0,1712339.9184327582 
 12/09  13:00:00,4681181.711636668,0.0,4442241.553193092 
 12/09  14:00:00,3848427.222075536,0.0,1712339.9184327582 
 12/09  15:00:00,4334063.005860427,0.0,1712339.9184327582 
 12/09  16:00:00,6708796.05484826,0.0,4441876.993656532 
 12/09  17:00:00,9381501.243664965,0.0,1712339.9184327582 
 12/09  18:00:00,10720028.569534421,0.0,4645663.207720443 
 12/09  19:00:00,11454996.52288808,0.0,4645957.593067555 
 12/09  20:00:00,1906699.7205438109,0.0,4645866.68253815 
 12/09  21:00:00,4382701.206514424,0.0,1712339.9184327582 
 12/09  22:00:00,5642012.407657364,0.0,4614473.993242726 
 12/09  23:00:00,4353309.803753493,0.0,4614928.609426441 
 12/09  24:00:00,4628577.01921271,0.0,3960631.521366641 
 12/10  01:00:00,4944154.610800292,0.0,2309362.721345582 
 12/10  02:00:00,5208123.4157843925,0.0,1712339.9184327582 
 12/10  03:00:00,5384146.789608821,0.0,1712339.9184327582 
 12/10  04:00:00,5564207.45683482,0.0,4367032.475954507 
 12/10  05:00:00,5877413.897277614,0.0,1712339.9184327582 
 12/10  06:00:00,5895682.172226232,0.0,1712339.9184327582 
 12/10  07:00:00,7753072.598790273,0.0,4614322.559641005 
 12/10  08:00:00,18275148.62012545,0.0,4615011.96458618 
 12/10  09:00:00,16580568.829043008,0.0,4551387.587609359 
 12/10  10:00:00,12416931.938093517,0.0,3877707.851406753 
 12/10  11:00:00,8844981.146413032,0.0,2718157.7049685046 
 12/10  12:00:00,6111046.177935513,0.0,1712339.9184327582 
 12/10  13:00:00,4524923.002042447,0.0,4441912.942571967 
 12/10  14:00:00,3851075.627478773,0.0,1712339.9184327582 
 12/10  15:00:00,4383366.280983678,0.0,4442240.174513156 
 12/10  16:00:00,6697929.115391137,0.0,1712339.9184327582 
 12/10  17:00:00,9149097.562810317,0.0,3964757.363104929 
 12/10  18:00:00,10971721.295127261,0.0,2225766.902944017 
 12/10  19:00:00,11988555.193524307,0.0,4645243.811382631 
 12/10  20:00:00,2143821.7986442414,0.0,4645429.1474499665 
 12/10  21:00:00,4320698.20173139,0.0,4645825.115017158 
 12/10  22:00:00,4783726.621897387,0.0,1712339.9184327582 
 12/10  23:00:00,3782986.6167949666,0.0,4614539.377668544 
 12/10  24:00:00,4045077.8318894543,0.0,4614817.187982947 
 12/11  01:00:00,4408417.151472865,0.0,1712339.9184327582 
 12/11  02:00:00,5647222.972541242,0.0,1712339.9184327582 
 12/11  03:00:00,5649713.247749859,0.0,4366891.148653535 
 12/11  04:00:00,5319616.510367046,0.0,1712339.9184327582 
 12/11  05:00:00,5256179.981532605,0.0,1712339.9184327582 
 12/11  06:00:00,5629772.164586417,0.0,1712339.9184327582 
 12/11  07:00:00,7173446.792870902,0.0,4614972.298387931 
 12/11  08:00:00,18491048.022128306,0.0,4614319.448714585 
 12/11  09:00:00,17727544.635646995,0.0,4781267.0121920975 
 12/11  10:00:00,16701691.51895374,0.0,4780776.337365565 
 12/11  11:00:00,15989671.938639918,0.0,1712339.9184327582 
 12/11  12:00:00,15436592.692089088,0.0,4441699.710650839 
 12/11  13:00:00,13791283.735461846,0.0,1712339.9184327582 
 12/11  14:00:00,12148045.292937852,0.0,1712339.9184327582 
 12/11  15:00:00,12063252.427963184,0.0,4442269.2561643245 
 12/11  16:00:00,12076983.633634511,0.0,1712339.9184327582 
 12/11  17:00:00,12084544.133842457,0.0,4442195.61060642 
 12/11  18:00:00,11956218.725035291,0.0,4069446.5608209632 
 12/11  19:00:00,11717881.059633171,0.0,2288337.9457372627 
 12/11  20:00:00,1347289.478031324,0.0,4644985.779824984 
 12/11  21:00:00,2813547.0727626556,0.0,4645384.63793486 
 12/11  22:00:00,3948950.6968650306,0.0,4614965.829456901 
 12/11  23:00:00,3429382.6225305055,0.0,1712339.9184327582 
 12/11  24:00:00,3756674.167974181,0.0,4614326.316150414 
 12/12  01:00:00,3562308.0719094677,0.0,1712339.9184327582 
 12/12  02:00:00,3006761.7606243202,0.0,4366989.229410768 
 12/12  03:00:00,3356539.972156473,0.0,1712339.9184327582 
 12/12  04:00:00,3681582.959470249,0.0,1712339.9184327582 
 12/12  05:00:00,3904306.4700812604,0.0,1712339.9184327582 
 12/12  06:00:00,4041427.1931585586,0.0,4366739.814729349 
 12/12  07:00:00,5268750.386421357,0.0,1893978.780114831 
 12/12  08:00:00,15335516.564625498,0.0,4432325.033121863 
 12/12  09:00:00,14247978.330536205,0.0,4781516.2557026325 
 12/12  10:00:00,12497994.365382966,0.0,4781369.560389152 
 12/12  11:00:00,11324094.617512584,0.0,3056782.3749524117 
 12/12  12:00:00,10446512.726509294,0.0,3097197.562395515 
 12/12  13:00:00,9927023.829312032,0.0,1712339.9184327582 
 12/12  14:00:00,9876287.955700183,0.0,4442185.160370948 
 12/12  15:00:00,10482241.982578065,0.0,1712339.9184327582 
 12/12  16:00:00,10887674.235472376,0.0,4442217.486672356 
 12/12  17:00:00,10943332.633626834,0.0,1712339.9184327582 
 12/12  18:00:00,10976819.100404365,0.0,4645484.03400907 
 12/12  19:00:00,11027200.121767145,0.0,4645991.419158034 
 12/12  20:00:00,1058593.471886414,0.0,1712339.9184327582 
 12/12  21:00:00,2458805.433236491,0.0,4645900.520073497 
 12/12  22:00:00,2610933.3771370063,0.0,4614467.171296721 
 12/12  23:00:00,1752701.30028396,0.0,4614942.161355451 
 12/12  24:00:00,1840107.0570149636,0.0,1712339.9184327582 
 12/13  01:00:00,1516842.755875173,0.0,4366986.337372455 
 12/13  02:00:00,1323736.6068461426,0.0,1712339.9184327582 
 12/13  03:00:00,1138382.4522173363,0.0,1712339.9184327582 
 12/13  04:00:00,1045744.8438152072,0.0,2035479.0096859087 
 12/13  05:00:00,1335602.0705598723,0.0,4043652.1862907475 
 12/13  06:00:00,1471544.194143543,0.0,1712339.9184327582 
 12/13  07:00:00,1775639.9618255289,0.0,4614944.903723784 
 12/13  08:00:00,12307260.728082197,0.0,2838269.6784462086 
 12/13  09:00:00,9989774.760986585,0.0,3876598.553378771 
 12/13  10:00:00,9196256.051298995,0.0,4496005.475661659 
 12/13  11:00:00,8866286.375807809,0.0,4442157.230135071 
 12/13  12:00:00,9186208.782442108,0.0,1712339.9184327582 
 12/13  13:00:00,8891923.394845959,0.0,4441638.892068941 
 12/13  14:00:00,8743380.160119763,0.0,1712339.9184327582 
 12/13  15:00:00,8649251.98636212,0.0,4442097.1566087315 
 12/13  16:00:00,8472450.656786574,0.0,1712339.9184327582 
 12/13  17:00:00,8337539.227487141,0.0,1712339.9184327582 
 12/13  18:00:00,7279707.716458304,0.0,4645936.7609204855 
 12/13  19:00:00,7099990.271294119,0.0,4645845.979745308 
 12/13  20:00:00,0.0,0.0,4645231.054719001 
 12/13  21:00:00,0.0,0.0,3182503.6026984164 
 12/13  22:00:00,777.3245098780534,0.0,3159461.484450803 
 12/13  23:00:00,270086.74920792924,0.0,4614982.048400916 
 12/13  24:00:00,710189.8488949176,0.0,4614312.927634312 
 12/14  01:00:00,974349.3988892552,0.0,1712339.9184327582 
 12/14  02:00:00,798953.0383296707,0.0,1712339.9184327582 
 12/14  03:00:00,1184948.2210405786,0.0,1712339.9184327582 
 12/14  04:00:00,1487086.3193690341,0.0,4367038.026721109 
 12/14  05:00:00,1537049.149972168,0.0,1712339.9184327582 
 12/14  06:00:00,1747642.1695103813,0.0,1712339.9184327582 
 12/14  07:00:00,2617665.908370391,0.0,4614673.455307591 
 12/14  08:00:00,13518944.010011109,0.0,4614655.838917975 
 12/14  09:00:00,11581325.251711134,0.0,4780954.956913479 
 12/14  10:00:00,9168060.396651072,0.0,4781531.368848032 
 12/14  11:00:00,7258725.2963012755,0.0,1712339.9184327582 
 12/14  12:00:00,5402148.8627584055,0.0,1712339.9184327582 
 12/14  13:00:00,5576286.211470168,0.0,4442271.518197942 
 12/14  14:00:00,4345559.269361725,0.0,1712339.9184327582 
 12/14  15:00:00,3469294.931544964,0.0,4442197.874363855 
 12/14  16:00:00,5098447.605926849,0.0,1712339.9184327582 
 12/14  17:00:00,6913354.917933393,0.0,4441643.928405121 
 12/14  18:00:00,8002707.6577742025,0.0,1712339.9184327582 
 12/14  19:00:00,7678904.902710158,0.0,4645945.023090054 
 12/14  20:00:00,0.0,0.0,4645054.626407972 
 12/14  21:00:00,558566.9332997932,0.0,4645407.881051678 
 12/14  22:00:00,1121745.2421432629,0.0,2115670.122471804 
