Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Daily),Environment:Site Outdoor Air Dewpoint Temperature [C](Daily),Environment:Site Outdoor Air Wetbulb Temperature [C](Daily),Environment:Site Diffuse Solar Radiation Rate per Area [W/m2](Daily),Environment:Site Direct Solar Radiation Rate per Area [W/m2](Daily),Environment:Site Solar Azimuth Angle [deg](Daily),Environment:Site Solar Altitude Angle [deg](Daily),MYDHW_1_WATERHEATER:Water Heater Heating Energy [J](Daily),Heating:EnergyTransfer [J](Hourly),Cooling:EnergyTransfer [J](Hourly),Electricity:Facility [J](Hourly) 
 09/13  13:00:00,,,,,,,,,0.0,5306534.732901104,4566240.878071144 
 09/13  14:00:00,,,,,,,,,0.0,9000100.881620467,7375728.646993563 
 09/13  15:00:00,,,,,,,,,0.0,14507164.809567273,4566240.878071144 
 09/13  16:00:00,,,,,,,,,0.0,18070083.370260444,7375752.426346634 
 09/13  17:00:00,,,,,,,,,0.0,18771700.79062795,7375776.139311707 
 09/13  18:00:00,,,,,,,,,0.0,15493030.779805774,7843453.730756918 
 09/13  19:00:00,,,,,,,,,0.0,6447630.436890943,7844363.281444654 
 09/13  20:00:00,,,,,,,,,0.0,0.0,7843749.08051688 
 09/13  21:00:00,,,,,,,,,0.0,0.0,7844043.750567013 
 09/13  22:00:00,,,,,,,,,0.0,0.0,7767425.263441161 
 09/13  23:00:00,,,,,,,,,0.0,0.0,8912278.18167509 
 09/13  24:00:00,15.702083333333333,12.536458333333337,13.750598836710894,52.3046875,239.15104166666666,173.48597835128007,3.618999089137857,53156925.94484081,0.0,0.0,9173591.804039227 
 09/14  01:00:00,,,,,,,,,0.0,0.0,5103755.289319016 
 09/14  02:00:00,,,,,,,,,0.0,0.0,4566240.878071144 
 09/14  03:00:00,,,,,,,,,0.0,0.0,4566240.878071144 
 09/14  04:00:00,,,,,,,,,0.0,0.0,7220935.5870850235 
 09/14  05:00:00,,,,,,,,,0.0,0.0,4566240.878071144 
 09/14  06:00:00,,,,,,,,,0.0,0.0,4566240.878071144 
 09/14  07:00:00,,,,,,,,,0.0,0.0,7767924.955547763 
 09/14  08:00:00,,,,,,,,,598454.3943629835,2932471.0802316032,7767314.803120502 
 09/14  09:00:00,,,,,,,,,246581.71553463693,2946666.008978661,11840068.43853107 
 09/14  10:00:00,,,,,,,,,0.0,2881071.629294256,8203017.528034728 
 09/14  11:00:00,,,,,,,,,0.0,3158284.0285614263,7375473.270803505 
 09/14  12:00:00,,,,,,,,,0.0,4004316.9193088864,4566240.878071144 
 09/14  13:00:00,,,,,,,,,0.0,4929325.792373379,7375686.60032667 
 09/14  14:00:00,,,,,,,,,0.0,7822313.195343791,4566240.878071144 
 09/14  15:00:00,,,,,,,,,0.0,11973520.30232575,7375720.581831895 
 09/14  16:00:00,,,,,,,,,0.0,11607400.233462645,7375744.360410554 
 09/14  17:00:00,,,,,,,,,0.0,7001285.73670228,4566240.878071144 
 09/14  18:00:00,,,,,,,,,0.0,4893129.6438316945,7844020.449099952 
 09/14  19:00:00,,,,,,,,,0.0,2745367.098583907,8677342.277207015 
 09/14  20:00:00,,,,,,,,,0.0,0.0,10182179.461453559 
 09/14  21:00:00,,,,,,,,,0.0,0.0,7948936.901823242 
 09/14  22:00:00,,,,,,,,,0.0,0.0,7767584.232328152 
 09/14  23:00:00,,,,,,,,,0.0,0.0,7768097.4634028915 
 09/14  24:00:00,15.691145833333335,13.313020069998068,14.434867129008877,57.401041666666664,86.55989583333333,173.57078734750175,3.279540064945523,51961441.91465422,0.0,0.0,7767228.18761082 
 09/15  01:00:00,,,,,,,,,0.0,0.0,4566240.878071144 
 09/15  02:00:00,,,,,,,,,0.0,0.0,7220775.737675073 
 09/15  03:00:00,,,,,,,,,0.0,0.0,4566240.878071144 
 09/15  04:00:00,,,,,,,,,0.0,0.0,4566240.878071144 
 09/15  05:00:00,,,,,,,,,0.0,0.0,4566240.878071144 
 09/15  06:00:00,,,,,,,,,0.0,0.0,7220800.72031491 
 09/15  07:00:00,,,,,,,,,0.0,0.0,7767409.019271095 
 09/15  08:00:00,,,,,,,,,1236602.3132802711,2748280.8412116263,7768039.368289388 
 09/15  09:00:00,,,,,,,,,426374.50285981596,2875084.196027717,8203015.798215668 
 09/15  10:00:00,,,,,,,,,34139.215470338066,2928879.8667661604,11840084.658750035 
 09/15  11:00:00,,,,,,,,,0.0,2972578.534067565,4566240.878071144 
 09/15  12:00:00,,,,,,,,,0.0,3074083.6234632614,7375234.374289827 
 09/15  13:00:00,,,,,,,,,0.0,3481604.164388082,4566240.878071144 
 09/15  14:00:00,,,,,,,,,0.0,4736430.797224028,7375365.083114639 
 09/15  15:00:00,,,,,,,,,0.0,7030542.542666112,7185177.6803090945 
 09/15  16:00:00,,,,,,,,,0.0,11518889.7384503,4756609.6860701665 
 09/15  17:00:00,,,,,,,,,0.0,13388525.596013146,7375705.612856977 
 09/15  18:00:00,,,,,,,,,0.0,8747557.011374244,7844134.0576100405 
 09/15  19:00:00,,,,,,,,,0.0,3407987.795258116,7843499.968340233 
 09/15  20:00:00,,,,,,,,,0.0,0.0,7844265.63422583 
 09/15  21:00:00,,,,,,,,,0.0,0.0,7843454.129501564 
 09/15  22:00:00,,,,,,,,,0.0,0.0,9081637.717105597 
 09/15  23:00:00,,,,,,,,,0.0,0.0,9173615.397937221 
 09/15  24:00:00,14.826041666666669,11.594791666666666,12.955396950487268,52.869791666666664,161.61458333333334,173.65582741109878,2.9390463914554803,53798329.94641394,0.0,0.0,8249433.324085403 
 09/16  01:00:00,,,,,,,,,0.0,0.0,4566240.878071144 
 09/16  02:00:00,,,,,,,,,0.0,0.0,4566240.878071144 
 09/16  03:00:00,,,,,,,,,0.0,0.0,4566240.878071144 
 09/16  04:00:00,,,,,,,,,0.0,0.0,7220587.132778387 
 09/16  05:00:00,,,,,,,,,0.0,0.0,4566240.878071144 
 09/16  06:00:00,,,,,,,,,0.0,0.0,4566240.878071144 
 09/16  07:00:00,,,,,,,,,0.0,0.0,7767278.233934964 
 09/16  08:00:00,,,,,,,,,1709931.6060022693,2272721.746983101,7767048.390879944 
 09/16  09:00:00,,,,,,,,,521526.4113525539,2338163.757836884,11840060.895306246 
 09/16  10:00:00,,,,,,,,,34450.55243234565,2501155.6060247356,8202528.243412959 
 09/16  11:00:00,,,,,,,,,0.0,2634616.8029193496,7375418.988423395 
 09/16  12:00:00,,,,,,,,,0.0,2968276.970898993,4566240.878071144 
 09/16  13:00:00,,,,,,,,,0.0,3184026.644574512,7375271.820562307 
 09/16  14:00:00,,,,,,,,,0.0,3901737.6574784396,5639260.781909583 
 09/16  15:00:00,,,,,,,,,0.0,4420230.472609027,6302155.2379018925 
 09/16  16:00:00,,,,,,,,,0.0,4577938.970135335,7375128.994028628 
 09/16  17:00:00,,,,,,,,,0.0,4648475.965893802,4566240.878071144 
 09/16  18:00:00,,,,,,,,,0.0,2934964.6542773005,7843505.785065826 
 09/16  19:00:00,,,,,,,,,106149.30461970269,1881674.9382599357,9621671.877782825 
 09/16  20:00:00,,,,,,,,,0.0,0.0,9344162.29333695 
 09/16  21:00:00,,,,,,,,,0.0,0.0,7843526.486738904 
 09/16  22:00:00,,,,,,,,,0.0,0.0,7768022.331723881 
 09/16  23:00:00,,,,,,,,,0.0,0.0,7767341.890982418 
 09/16  24:00:00,14.083333333333334,11.538541666666662,12.57151738489661,61.989583333333336,54.708333333333336,173.74101877550905,2.5976044454220744,51474816.765814066,0.0,0.0,7767366.393344867 
 09/17  01:00:00,,,,,,,,,0.0,0.0,4566240.878071144 
 09/17  02:00:00,,,,,,,,,0.0,0.0,7220907.18689495 
 09/17  03:00:00,,,,,,,,,0.0,0.0,4566240.878071144 
 09/17  04:00:00,,,,,,,,,0.0,0.0,4566240.878071144 
 09/17  05:00:00,,,,,,,,,0.0,0.0,5437709.97392916 
 09/17  06:00:00,,,,,,,,,0.0,0.0,6348951.604596591 
 09/17  07:00:00,,,,,,,,,0.0,0.0,7767964.186605101 
 09/17  08:00:00,,,,,,,,,910740.5400991263,2377394.060245891,7767489.135065281 
 09/17  09:00:00,,,,,,,,,367104.8820313735,2454615.461015504,8723803.437712349 
 09/17  10:00:00,,,,,,,,,45040.35386594457,2525373.614970207,11318739.511410959 
 09/17  11:00:00,,,,,,,,,0.0,2606982.513926248,4566240.878071144 
 09/17  12:00:00,,,,,,,,,0.0,2563819.1613888815,7375771.925225588 
 09/17  13:00:00,,,,,,,,,0.0,2665631.824989483,4895563.785521224 
 09/17  14:00:00,,,,,,,,,0.0,3970036.680369409,7046218.625058714 
 09/17  15:00:00,,,,,,,,,0.0,5611017.0817826465,7375361.596628211 
 09/17  16:00:00,,,,,,,,,0.0,5461828.357034966,4566240.878071144 
 09/17  17:00:00,,,,,,,,,0.0,4203832.115577542,7375232.1512898 
 09/17  18:00:00,,,,,,,,,0.0,2535670.1342063337,7844374.598390239 
 09/17  19:00:00,,,,,,,,,130576.57736232995,1897353.2615544368,7843545.907769003 
 09/17  20:00:00,,,,,,,,,0.0,0.0,7844059.284675271 
 09/17  21:00:00,,,,,,,,,0.0,0.0,8701218.493033342 
 09/17  22:00:00,,,,,,,,,0.0,0.0,9173605.109465126 
 09/17  23:00:00,,,,,,,,,0.0,0.0,8724955.699971642 
 09/17  24:00:00,15.17708333333333,12.581770833333332,13.621605900165813,54.026041666666664,75.765625,173.82628131758474,2.255300999554822,53814896.41409105,0.0,0.0,7767433.819099247 
 09/18  01:00:00,,,,,,,,,0.0,0.0,4566240.878071144 
 09/18  02:00:00,,,,,,,,,0.0,0.0,4566240.878071144 
 09/18  03:00:00,,,,,,,,,0.0,0.0,5274150.8698980175 
 09/18  04:00:00,,,,,,,,,0.0,0.0,6512571.270069185 
 09/18  05:00:00,,,,,,,,,0.0,0.0,4566240.878071144 
 09/18  06:00:00,,,,,,,,,0.0,0.0,4566240.878071144 
 09/18  07:00:00,,,,,,,,,0.0,0.0,7767257.086766672 
 09/18  08:00:00,,,,,,,,,1438136.0284736431,2240666.0507265804,8485377.339462338 
 09/18  09:00:00,,,,,,,,,489130.2142674887,2267722.6664657798,11025191.147916775 
 09/18  10:00:00,,,,,,,,,77607.41871536673,2364795.5244446723,8202339.078192796 
 09/18  11:00:00,,,,,,,,,0.0,2351997.364171072,7375757.845550472 
 09/18  12:00:00,,,,,,,,,0.0,2286010.4732146543,4566240.878071144 
 09/18  13:00:00,,,,,,,,,0.0,2282383.4670123393,7375781.566007173 
 09/18  14:00:00,,,,,,,,,0.0,3150379.07229033,7375805.249170449 
 09/18  15:00:00,,,,,,,,,0.0,4208859.099839832,4566240.878071144 
 09/18  16:00:00,,,,,,,,,0.0,4584570.9570865575,7375692.1161914915 
 09/18  17:00:00,,,,,,,,,0.0,5017165.398232953,4566240.878071144 
 09/18  18:00:00,,,,,,,,,29823.76619530792,3073318.3142540245,8563772.84531043 
 09/18  19:00:00,,,,,,,,,294643.6310113781,1757295.550105185,10180286.388143707 
 09/18  20:00:00,,,,,,,,,0.0,0.0,8064689.028975558 
 09/18  21:00:00,,,,,,,,,0.0,0.0,7844226.304115183 
 09/18  22:00:00,,,,,,,,,0.0,0.0,7767347.4673069045 
 09/18  23:00:00,,,,,,,,,0.0,0.0,7767360.483480003 
 09/18  24:00:00,14.54947916666667,12.372395833333334,13.256602166862267,54.671875,58.557291666666664,173.91153460112446,1.9122232226962954,51389577.119980745,0.0,0.0,7768018.97396424 
 09/19  01:00:00,,,,,,,,,0.0,0.0,6016947.223790899 
 09/19  02:00:00,,,,,,,,,0.0,0.0,5769639.596685131 
 09/19  03:00:00,,,,,,,,,0.0,0.0,4566240.878071144 
 09/19  04:00:00,,,,,,,,,0.0,0.0,4566240.878071144 
 09/19  05:00:00,,,,,,,,,0.0,0.0,7220911.4609507695 
 09/19  06:00:00,,,,,,,,,0.0,0.0,4566240.878071144 
 09/19  07:00:00,,,,,,,,,0.0,0.0,7767493.622903375 
 09/19  08:00:00,,,,,,,,,1840280.535805537,2166848.6804780527,7767259.253391744 
 09/19  09:00:00,,,,,,,,,554940.9311741444,2212323.4282854907,9681039.918455234 
 09/19  10:00:00,,,,,,,,,75518.75556126215,2253261.2892892663,10360100.835464917 
 09/19  11:00:00,,,,,,,,,0.0,2334738.395473156,4566240.878071144 
 09/19  12:00:00,,,,,,,,,0.0,2363740.6721264413,7375719.020368432 
 09/19  13:00:00,,,,,,,,,0.0,2463565.981789603,7375742.803039114 
 09/19  14:00:00,,,,,,,,,0.0,3550828.3952799817,4566240.878071144 
 09/19  15:00:00,,,,,,,,,0.0,4437456.937963359,7375766.565784397 
 09/19  16:00:00,,,,,,,,,0.0,4696062.582224745,4566240.878071144 
 09/19  17:00:00,,,,,,,,,0.0,3139094.5940673645,7375790.275509143 
 09/19  18:00:00,,,,,,,,,42436.65809965707,1832941.6014648473,7843530.26332719 
 09/19  19:00:00,,,,,,,,,310701.2303909974,1743490.0565739498,7844241.176282113 
 09/19  20:00:00,,,,,,,,,0.0,0.0,7843696.7254374195 
 09/19  21:00:00,,,,,,,,,0.0,0.0,9986337.28691763 
 09/19  22:00:00,,,,,,,,,0.0,0.0,8876340.387578517 
 09/19  23:00:00,,,,,,,,,0.0,0.0,7767522.159077359 
 09/19  24:00:00,14.548958333333331,12.2953125,13.20828293833637,58.338541666666664,48.078125,173.99669791978476,1.568458679743341,53840691.42820883,0.0,0.0,7767247.706104794 
 09/20  01:00:00,,,,,,,,,0.0,0.0,4566240.878071144 
 09/20  02:00:00,,,,,,,,,0.0,0.0,4566240.878071144 
 09/20  03:00:00,,,,,,,,,0.0,0.0,7220747.139623731 
 09/20  04:00:00,,,,,,,,,0.0,0.0,4566240.878071144 
 09/20  05:00:00,,,,,,,,,0.0,0.0,4566240.878071144 
 09/20  06:00:00,,,,,,,,,0.0,0.0,4566240.878071144 
 09/20  07:00:00,,,,,,,,,0.0,0.0,8325063.874599503 
 09/20  08:00:00,,,,,,,,,2324984.334941034,1845330.0387955694,9174883.901576102 
 09/20  09:00:00,,,,,,,,,812413.9754217728,1936448.985272421,9609623.769618204 
 09/20  10:00:00,,,,,,,,,208363.29249596508,1987615.8966889947,8203050.345123715 
 09/20  11:00:00,,,,,,,,,0.0,2098371.1445290213,7375778.069191806 
 09/20  12:00:00,,,,,,,,,0.0,2170062.0542210545,7375801.75010513 
 09/20  13:00:00,,,,,,,,,0.0,2087579.528483848,4566240.878071144 
 09/20  14:00:00,,,,,,,,,0.0,4298986.791993769,7375728.138916694 
 09/20  15:00:00,,,,,,,,,0.0,9457199.221114177,4566240.878071144 
 09/20  16:00:00,,,,,,,,,0.0,12403645.324663978,7375506.546716863 
 09/20  17:00:00,,,,,,,,,0.0,12289319.639468271,5225110.269520247 
 09/20  18:00:00,,,,,,,,,115507.57966659043,7661909.096668721,10181054.243072763 
 09/20  19:00:00,,,,,,,,,442668.91043229715,2336216.304143521,8017619.2618832905 
 09/20  20:00:00,,,,,,,,,0.0,0.0,7844236.68633003 
 09/20  21:00:00,,,,,,,,,0.0,0.0,7843454.511896205 
 09/20  22:00:00,,,,,,,,,0.0,0.0,7767975.652505297 
 09/20  23:00:00,,,,,,,,,0.0,0.0,7767455.663825097 
 09/20  24:00:00,14.694270833333334,11.292187499999999,12.708891104198182,49.8125,147.59375,174.08169033955724,1.2240953312776497,51141845.786018446,0.0,0.0,7767278.198280837 
 09/21  01:00:00,,,,,,,,,0.0,0.0,7220346.417660357 
 09/21  02:00:00,,,,,,,,,0.0,0.0,4566240.878071144 
 09/21  03:00:00,,,,,,,,,0.0,0.0,4566240.878071144 
 09/21  04:00:00,,,,,,,,,0.0,0.0,7220904.597426251 
 09/21  05:00:00,,,,,,,,,0.0,0.0,4566240.878071144 
 09/21  06:00:00,,,,,,,,,0.0,0.0,4566240.878071144 
 09/21  07:00:00,,,,,,,,,0.0,0.0,7767920.635292602 
 09/21  08:00:00,,,,,,,,,2721210.936953207,1894688.961110598,7767747.342636306 
 09/21  09:00:00,,,,,,,,,1138799.3987545935,1933799.7607898018,11467768.71698358 
 09/21  10:00:00,,,,,,,,,402007.2543108245,2017436.7058869668,8574672.064434621 
 09/21  11:00:00,,,,,,,,,42296.469333482,2127031.2686406816,7375614.108617505 
 09/21  12:00:00,,,,,,,,,0.0,2195569.5161630986,4566240.878071144 
 09/21  13:00:00,,,,,,,,,0.0,2212961.6681938916,7375417.043056829 
 09/21  14:00:00,,,,,,,,,0.0,3177226.158330857,4566240.878071144 
 09/21  15:00:00,,,,,,,,,0.0,4300500.088553333,7375270.444223512 
 09/21  16:00:00,,,,,,,,,0.0,4305857.147975871,5642432.756927529 
 09/21  17:00:00,,,,,,,,,15624.36767476206,2761888.339340737,6298982.45424681 
 09/21  18:00:00,,,,,,,,,308549.0211155337,1655254.425837696,7844253.687452762 
 09/21  19:00:00,,,,,,,,,657031.8643016217,1574955.2455034899,7843453.034125172 
 09/21  20:00:00,,,,,,,,,0.0,0.0,10043160.205347357 
 09/21  21:00:00,,,,,,,,,0.0,0.0,8921330.294874405 
 09/21  22:00:00,,,,,,,,,0.0,0.0,7767202.319409072 
 09/21  23:00:00,,,,,,,,,0.0,0.0,7767859.512325482 
 09/21  24:00:00,13.94375,11.792187500000002,12.684171392919085,53.822916666666664,76.484375,174.16643074100116,0.8792215328727163,53864791.13314402,0.0,0.0,7767768.09595602 
 09/22  01:00:00,,,,,,,,,0.0,0.0,4566240.878071144 
 09/22  02:00:00,,,,,,,,,0.0,0.0,6235807.835570723 
 09/22  03:00:00,,,,,,,,,0.0,0.0,5550807.403706042 
 09/22  04:00:00,,,,,,,,,0.0,0.0,4566240.878071144 
 09/22  05:00:00,,,,,,,,,0.0,0.0,4566240.878071144 
 09/22  06:00:00,,,,,,,,,0.0,0.0,7220919.391244452 
 09/22  07:00:00,,,,,,,,,0.0,0.0,7767219.370819713 
 09/22  08:00:00,,,,,,,,,3304978.109678464,1791280.4763216793,7767618.50248145 
 09/22  09:00:00,,,,,,,,,1421922.8396175357,1886001.5126852056,8202519.225134716 
 09/22  10:00:00,,,,,,,,,2350039.347424305,1686327.6435837226,11839991.509602759 
 09/22  11:00:00,,,,,,,,,2562653.402546935,1480692.0010152448,4566240.878071144 
 09/22  12:00:00,,,,,,,,,1097208.7124456945,1548670.5372491777,7375797.900724772 
 09/22  13:00:00,,,,,,,,,1535236.6888089583,1415324.3612253629,4566240.878071144 
 09/22  14:00:00,,,,,,,,,659745.7470011001,1738309.430090222,7375769.314298596 
 09/22  15:00:00,,,,,,,,,72391.45441798554,7708604.239275291,4897956.160229024 
 09/22  16:00:00,,,,,,,,,421411.27752305486,11684696.23476991,7043824.501898127 
 09/22  17:00:00,,,,,,,,,657489.927316671,10561038.017581351,7375360.281072955 
 09/22  18:00:00,,,,,,,,,869572.5991524928,5737525.454338573,7843534.792149635 
 09/22  19:00:00,,,,,,,,,1177715.9800827843,1463930.8568177545,7843629.652796726 
 09/22  20:00:00,,,,,,,,,0.0,0.0,7843571.58915953 
 09/22  21:00:00,,,,,,,,,0.0,0.0,7843710.571597833 
 09/22  22:00:00,,,,,,,,,0.0,0.0,8018524.863670834 
 09/22  23:00:00,,,,,,,,,0.0,0.0,9173832.606424978 
 09/22  24:00:00,13.316145833333332,10.577083333333334,11.763907740653798,49.458333333333336,160.56770833333334,174.2508378614244,0.5339260340447698,53671994.552789144,0.0,0.0,9173730.713867923 
 09/23  01:00:00,,,,,,,,,0.0,0.0,4680386.194572411 
 09/23  02:00:00,,,,,,,,,0.0,0.0,4566240.878071144 
 09/23  03:00:00,,,,,,,,,0.0,0.0,4566240.878071144 
 09/23  04:00:00,,,,,,,,,0.0,0.0,7220781.073433297 
 09/23  05:00:00,,,,,,,,,0.0,0.0,4566240.878071144 
 09/23  06:00:00,,,,,,,,,0.0,0.0,4566240.878071144 
 09/23  07:00:00,,,,,,,,,0.0,0.0,7767843.602724608 
 09/23  08:00:00,,,,,,,,,6691002.251362652,1709727.3987613292,7767191.59005058 
 09/23  09:00:00,,,,,,,,,3383720.6886422248,1514247.1290700154,11840142.15254558 
 09/23  10:00:00,,,,,,,,,1713742.7950824273,1524640.9947011925,8202963.319138423 
 09/23  11:00:00,,,,,,,,,755568.7398393146,1571081.336167214,7375613.458028915 
 09/23  12:00:00,,,,,,,,,492215.65919749124,1621356.5832743535,4566240.878071144 
 09/23  13:00:00,,,,,,,,,252560.3687660235,1656775.4789606212,7375713.0331972 
 09/23  14:00:00,,,,,,,,,55833.60974228281,4191588.1039158115,4566240.878071144 
 09/23  15:00:00,,,,,,,,,99844.03986438832,11303106.079000236,7375736.777225073 
 09/23  16:00:00,,,,,,,,,336029.2547975155,15617961.224952972,7375760.535961173 
 09/23  17:00:00,,,,,,,,,646435.4390956976,15002957.190314278,4566240.878071144 
 09/23  18:00:00,,,,,,,,,1062056.6156822524,7866913.500734317,7843954.310834125 
 09/23  19:00:00,,,,,,,,,1556893.8093619358,1714478.109451521,8758341.436246142 
 09/23  20:00:00,,,,,,,,,0.0,0.0,10181238.638002101 
 09/23  21:00:00,,,,,,,,,0.0,0.0,7869025.325298177 
 09/23  22:00:00,,,,,,,,,0.0,0.0,7767646.341301663 
 09/23  23:00:00,,,,,,,,,0.0,0.0,7768007.763146727 
 09/23  24:00:00,11.85677083333333,7.730729166666666,9.664823671690458,44.828125,229.4375,174.33483033721305,0.18829797681672567,51580318.74537243,0.0,0.0,7767214.648139285 
 09/24  01:00:00,,,,,,,,,0.0,0.0,4566240.878071144 
 09/24  02:00:00,,,,,,,,,0.0,0.0,7220897.004013402 
 09/24  03:00:00,,,,,,,,,0.0,0.0,4566240.878071144 
 09/24  04:00:00,,,,,,,,,0.0,0.0,4566240.878071144 
 09/24  05:00:00,,,,,,,,,0.0,0.0,4566240.878071144 
 09/24  06:00:00,,,,,,,,,0.0,0.0,7220535.336165377 
 09/24  07:00:00,,,,,,,,,0.0,0.0,7767455.660407917 
 09/24  08:00:00,,,,,,,,,10421891.40702259,1202673.4163056472,7768056.835751064 
 09/24  09:00:00,,,,,,,,,5339109.0534352,1078178.6258669524,8203070.2788188225 
 09/24  10:00:00,,,,,,,,,3324456.4984763786,1123637.1561499466,11840052.465478638 
 09/24  11:00:00,,,,,,,,,1717026.5437537476,1242269.9267294006,4566240.878071144 
 09/24  12:00:00,,,,,,,,,787872.421673566,1345576.8529520808,7375315.743499622 
 09/24  13:00:00,,,,,,,,,530043.6496941687,1346759.462092047,4566240.878071144 
 09/24  14:00:00,,,,,,,,,356862.36029166734,2590156.647492839,7375334.865870288 
 09/24  15:00:00,,,,,,,,,264119.95516332716,7127159.481820894,7372843.633097906 
 09/24  16:00:00,,,,,,,,,420776.6792397306,9337462.928453133,4569092.699547639 
 09/24  17:00:00,,,,,,,,,653284.1383367757,8927296.72621892,7375721.450840358 
 09/24  18:00:00,,,,,,,,,1045973.5602255639,4219839.751106139,7844182.906514382 
 09/24  19:00:00,,,,,,,,,1565675.113416945,975211.0738141977,7843688.364074208 
 09/24  20:00:00,,,,,,,,,0.0,0.0,7843432.464438317 
 09/24  21:00:00,,,,,,,,,0.0,0.0,7843459.132179721 
 09/24  22:00:00,,,,,,,,,0.0,0.0,9169772.621581113 
 09/24  23:00:00,,,,,,,,,0.0,0.0,9173636.389885448 
 09/24  24:00:00,10.681770833333331,6.451562499999999,8.453677501530196,44.65625,222.29166666666666,174.41832674650553,-0.1575731061354316,53798007.28077162,0.0,0.0,8161351.598418176 
 09/25  01:00:00,,,,,,,,,0.0,0.0,4566240.878071144 
 09/25  02:00:00,,,,,,,,,0.0,0.0,4566240.878071144 
 09/25  03:00:00,,,,,,,,,0.0,0.0,4566240.878071144 
 09/25  04:00:00,,,,,,,,,0.0,0.0,7220408.097968537 
 09/25  05:00:00,,,,,,,,,0.0,0.0,4566240.878071144 
 09/25  06:00:00,,,,,,,,,0.0,0.0,4566240.878071144 
 09/25  07:00:00,,,,,,,,,0.0,0.0,7767253.617217466 
 09/25  08:00:00,,,,,,,,,4309734.653007683,1666665.3936029645,7766996.817157254 
 09/25  09:00:00,,,,,,,,,1840361.6500435271,1456629.1802219418,11840030.078714766 
 09/25  10:00:00,,,,,,,,,827131.1157847939,1476699.1369563837,8202500.392386122 
 09/25  11:00:00,,,,,,,,,408982.8592447599,1535186.3218733624,7375314.41826511 
 09/25  12:00:00,,,,,,,,,122768.78732319258,1580281.0727919745,4566240.878071144 
 09/25  13:00:00,,,,,,,,,11019.603872962853,1585174.2257662234,7375201.220609125 
 09/25  14:00:00,,,,,,,,,0.0,2096688.5612541863,5828127.654297604 
 09/25  15:00:00,,,,,,,,,18728.740426241096,3379541.0445468454,6113251.780506797 
 09/25  16:00:00,,,,,,,,,182213.5700013325,2294269.954300653,7375126.369992668 
 09/25  17:00:00,,,,,,,,,439019.8146474081,1367633.3640535646,4566240.878071144 
 09/25  18:00:00,,,,,,,,,754087.8822915069,1297872.8436933714,7843487.280398126 
 09/25  19:00:00,,,,,,,,,1054949.3943876561,1212701.908829057,9702085.870529665 
 09/25  20:00:00,,,,,,,,,0.0,0.0,9263783.744688392 
 09/25  21:00:00,,,,,,,,,0.0,0.0,7843552.280337714 
 09/25  22:00:00,,,,,,,,,0.0,0.0,7768039.7147448845 
 09/25  23:00:00,,,,,,,,,0.0,0.0,7767308.0731535815 
 09/25  24:00:00,13.836458333333333,11.044791666666669,12.226077295515617,59.354166666666664,71.34375,174.5020016733466,-0.5035972937833613,51474402.22109412,0.0,0.0,7767407.761901764 
 09/26  01:00:00,,,,,,,,,0.0,0.0,4566240.878071144 
 09/26  02:00:00,,,,,,,,,0.0,0.0,7220922.252604784 
 09/26  03:00:00,,,,,,,,,0.0,0.0,4566240.878071144 
 09/26  04:00:00,,,,,,,,,0.0,0.0,4566240.878071144 
 09/26  05:00:00,,,,,,,,,0.0,0.0,5853116.816746924 
 09/26  06:00:00,,,,,,,,,0.0,0.0,5933469.059272688 
 09/26  07:00:00,,,,,,,,,0.0,0.0,7767981.623835329 
 09/26  08:00:00,,,,,,,,,7768890.540804671,1372383.074233402,7767549.5106963925 
 09/26  09:00:00,,,,,,,,,3863740.8043637956,1201935.8909267974,8783045.606349453 
 09/26  10:00:00,,,,,,,,,2557886.871107827,1207074.777611639,11259442.684455238 
 09/26  11:00:00,,,,,,,,,1749092.4304335325,1221521.2151307296,4566240.878071144 
 09/26  12:00:00,,,,,,,,,1128847.8513152432,1260756.5501068272,7375613.455146157 
 09/26  13:00:00,,,,,,,,,561111.1332568212,1323477.2285766082,5081712.655804246 
 09/26  14:00:00,,,,,,,,,313588.6528301671,2117148.992151006,6859833.433784846 
 09/26  15:00:00,,,,,,,,,239488.63117970765,7164533.192820926,7375269.641869204 
 09/26  16:00:00,,,,,,,,,391765.68319513695,9688298.644790126,4566240.878071144 
 09/26  17:00:00,,,,,,,,,587553.1521627577,8860962.207440443,7375173.872682753 
 09/26  18:00:00,,,,,,,,,891838.3925479744,5156540.552822202,7844348.881855012 
 09/26  19:00:00,,,,,,,,,1246517.026507835,1227866.4166723632,7843574.7494766675 
 09/26  20:00:00,,,,,,,,,0.0,0.0,7843577.791131372 
 09/26  21:00:00,,,,,,,,,0.0,0.0,8782247.993295167 
 09/26  22:00:00,,,,,,,,,0.0,0.0,9173594.75991709 
 09/26  23:00:00,,,,,,,,,0.0,0.0,8645853.186739497 
 09/26  24:00:00,12.979166666666666,11.085416666666665,11.886988447971822,43.255208333333336,93.08333333333333,174.58656359232324,-0.849684279523407,53815630.142279595,0.0,0.0,7767393.310221805 
 09/27  01:00:00,,,,,,,,,0.0,0.0,4566240.878071144 
 09/27  02:00:00,,,,,,,,,0.0,0.0,4566240.878071144 
 09/27  03:00:00,,,,,,,,,0.0,0.0,5651529.343481422 
